Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","33","Canada","5419","Yield","568","Melons, other (inc.cantaloupes)","2016","2016","hg/ha","273645","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","568","Melons, other (inc.cantaloupes)","2016","2016","tonnes","17535","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5510","Production","449","Mushrooms and truffles","2016","2016","tonnes","133935","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","292","Mustard seed","2016","2016","ha","207100","","Official data"
"QC","Crops","33","Canada","5419","Yield","292","Mustard seed","2016","2016","hg/ha","12096","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","292","Mustard seed","2016","2016","tonnes","250500","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","75","Oats","2016","2016","ha","926600","","Official data"
"QC","Crops","33","Canada","5419","Yield","75","Oats","2016","2016","hg/ha","32572","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","75","Oats","2016","2016","tonnes","3018100","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","339","Oilseeds nes","2016","2016","ha","4117","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5419","Yield","339","Oilseeds nes","2016","2016","hg/ha","3892","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","339","Oilseeds nes","2016","2016","tonnes","1602","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5312","Area harvested","403","Onions, dry","2016","2016","ha","5356","","Official data"
"QC","Crops","33","Canada","5419","Yield","403","Onions, dry","2016","2016","hg/ha","409020","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","403","Onions, dry","2016","2016","tonnes","219071","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","534","Peaches and nectarines","2016","2016","ha","2296","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5419","Yield","534","Peaches and nectarines","2016","2016","hg/ha","101225","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","534","Peaches and nectarines","2016","2016","tonnes","23239","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5312","Area harvested","521","Pears","2016","2016","ha","684","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5419","Yield","521","Pears","2016","2016","hg/ha","124245","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","521","Pears","2016","2016","tonnes","8496","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5312","Area harvested","187","Peas, dry","2016","2016","ha","1697200","","Official data"
"QC","Crops","33","Canada","5419","Yield","187","Peas, dry","2016","2016","hg/ha","27169","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","187","Peas, dry","2016","2016","tonnes","4611100","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","417","Peas, green","2016","2016","ha","11717","","Official data"
"QC","Crops","33","Canada","5419","Yield","417","Peas, green","2016","2016","hg/ha","47433","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","417","Peas, green","2016","2016","tonnes","55577","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","536","Plums and sloes","2016","2016","ha","346","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5419","Yield","536","Plums and sloes","2016","2016","hg/ha","74536","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","536","Plums and sloes","2016","2016","tonnes","2579","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5312","Area harvested","116","Potatoes","2016","2016","ha","342409","","Official data"
"QC","Crops","33","Canada","5419","Yield","116","Potatoes","2016","2016","hg/ha","126285","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","116","Potatoes","2016","2016","tonnes","4324110","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5312","Area harvested","394","Pumpkins, squash and gourds","2016","2016","ha","6946","","Official data"
"QC","Crops","33","Canada","5419","Yield","394","Pumpkins, squash and gourds","2016","2016","hg/ha","192888","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","394","Pumpkins, squash and gourds","2016","2016","tonnes","133980","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","270","Rapeseed","2016","2016","ha","7990300","","Official data"
"QC","Crops","33","Canada","5419","Yield","270","Rapeseed","2016","2016","hg/ha","23057","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","270","Rapeseed","2016","2016","tonnes","18423600","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","547","Raspberries","2016","2016","ha","2068","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5419","Yield","547","Raspberries","2016","2016","hg/ha","52185","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","547","Raspberries","2016","2016","tonnes","10792","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5312","Area harvested","71","Rye","2016","2016","ha","131000","","Official data"
"QC","Crops","33","Canada","5419","Yield","71","Rye","2016","2016","hg/ha","29160","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","71","Rye","2016","2016","tonnes","382000","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","280","Safflower seed","2016","2016","ha","0","","Official data"
"QC","Crops","33","Canada","5510","Production","280","Safflower seed","2016","2016","tonnes","0","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","236","Soybeans","2016","2016","ha","2190500","","Official data"
"QC","Crops","33","Canada","5419","Yield","236","Soybeans","2016","2016","hg/ha","26602","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","236","Soybeans","2016","2016","tonnes","5827100","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","373","Spinach","2016","2016","ha","611","","Official data"
"QC","Crops","33","Canada","5419","Yield","373","Spinach","2016","2016","hg/ha","94255","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","373","Spinach","2016","2016","tonnes","5759","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","544","Strawberries","2016","2016","ha","2868","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5419","Yield","544","Strawberries","2016","2016","hg/ha","76226","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","544","Strawberries","2016","2016","tonnes","21858","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5312","Area harvested","157","Sugar beet","2016","2016","ha","8100","","Official data"
"QC","Crops","33","Canada","5419","Yield","157","Sugar beet","2016","2016","hg/ha","649630","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","157","Sugar beet","2016","2016","tonnes","526200","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","267","Sunflower seed","2016","2016","ha","27500","","Official data"
"QC","Crops","33","Canada","5419","Yield","267","Sunflower seed","2016","2016","hg/ha","19455","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","267","Sunflower seed","2016","2016","tonnes","53500","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","826","Tobacco, unmanufactured","2016","2016","ha","7301","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5419","Yield","826","Tobacco, unmanufactured","2016","2016","hg/ha","27898","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","826","Tobacco, unmanufactured","2016","2016","tonnes","20369","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5312","Area harvested","388","Tomatoes","2016","2016","ha","6770","","Official data"
"QC","Crops","33","Canada","5419","Yield","388","Tomatoes","2016","2016","hg/ha","722309","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","388","Tomatoes","2016","2016","tonnes","489003","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","97","Triticale","2016","2016","ha","17400","","Official data"
"QC","Crops","33","Canada","5419","Yield","97","Triticale","2016","2016","hg/ha","30977","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","97","Triticale","2016","2016","tonnes","53900","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","463","Vegetables, fresh nes","2016","2016","ha","5276","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5419","Yield","463","Vegetables, fresh nes","2016","2016","hg/ha","277152","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","463","Vegetables, fresh nes","2016","2016","tonnes","146229","Im","FAO data based on imputation methodology"
"QC","Crops","33","Canada","5312","Area harvested","567","Watermelons","2016","2016","ha","621","","Official data"
"QC","Crops","33","Canada","5419","Yield","567","Watermelons","2016","2016","hg/ha","404783","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","567","Watermelons","2016","2016","tonnes","25137","","Official data"
"QC","Crops","33","Canada","5312","Area harvested","15","Wheat","2016","2016","ha","9261600","","Official data"
"QC","Crops","33","Canada","5419","Yield","15","Wheat","2016","2016","hg/ha","32917","Fc","Calculated data"
"QC","Crops","33","Canada","5510","Production","15","Wheat","2016","2016","tonnes","30486700","","Official data"
"QC","Crops","36","Cayman Islands","5510","Production","572","Avocados","2016","2016","tonnes","20","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5312","Area harvested","486","Bananas","2016","2016","ha","297","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5419","Yield","486","Bananas","2016","2016","hg/ha","7233","Fc","Calculated data"
"QC","Crops","36","Cayman Islands","5510","Production","486","Bananas","2016","2016","tonnes","215","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5312","Area harvested","125","Cassava","2016","2016","ha","2","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5419","Yield","125","Cassava","2016","2016","hg/ha","31439","Fc","Calculated data"
"QC","Crops","36","Cayman Islands","5510","Production","125","Cassava","2016","2016","tonnes","7","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5510","Production","249","Coconuts","2016","2016","tonnes","17","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5510","Production","512","Fruit, citrus nes","2016","2016","tonnes","60","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5510","Production","571","Mangoes, mangosteens, guavas","2016","2016","tonnes","32","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5510","Production","489","Plantains and others","2016","2016","tonnes","21","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5312","Area harvested","394","Pumpkins, squash and gourds","2016","2016","ha","14","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5419","Yield","394","Pumpkins, squash and gourds","2016","2016","hg/ha","29866","Fc","Calculated data"
"QC","Crops","36","Cayman Islands","5510","Production","394","Pumpkins, squash and gourds","2016","2016","tonnes","43","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5312","Area harvested","122","Sweet potatoes","2016","2016","ha","1","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5419","Yield","122","Sweet potatoes","2016","2016","hg/ha","30036","Fc","Calculated data"
"QC","Crops","36","Cayman Islands","5510","Production","122","Sweet potatoes","2016","2016","tonnes","3","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5312","Area harvested","388","Tomatoes","2016","2016","ha","1","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5419","Yield","388","Tomatoes","2016","2016","hg/ha","71639","Fc","Calculated data"
"QC","Crops","36","Cayman Islands","5510","Production","388","Tomatoes","2016","2016","tonnes","5","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5312","Area harvested","463","Vegetables, fresh nes","2016","2016","ha","22","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5419","Yield","463","Vegetables, fresh nes","2016","2016","hg/ha","6897","Fc","Calculated data"
"QC","Crops","36","Cayman Islands","5510","Production","463","Vegetables, fresh nes","2016","2016","tonnes","15","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5312","Area harvested","137","Yams","2016","2016","ha","8","Im","FAO data based on imputation methodology"
"QC","Crops","36","Cayman Islands","5419","Yield","137","Yams","2016","2016","hg/ha","34738","Fc","Calculated data"
"QC","Crops","36","Cayman Islands","5510","Production","137","Yams","2016","2016","tonnes","27","Im","FAO data based on imputation methodology"
